dir,filename,keywords
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,氣象衛星資料
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,氣象雷達觀測
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,基本氣象儀器維護
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,天文觀測
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,曆象資料編算
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,氣象業務管理
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,一等附屬氣象測報機構
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,人事管理
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,歲計會計管理
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,公務人員任用法
行政/交通部/組織目,交通部中央氣象局附屬氣象測報機構組織通則,職系選用
行政/交通部/組織目,交通部鐵道局組織法,鐵道局
行政/交通部/組織目,交通部鐵道局組織法,鐵路建設
行政/交通部/組織目,交通部鐵道局組織法,大眾捷運
行政/交通部/組織目,交通部鐵道局組織法,鐵道運輸系統
行政/交通部/組織目,交通部鐵道局組織法,工程監督管理
行政/交通部/組織目,交通部鐵道局組織法,鐵道系統計畫
行政/交通部/組織目,交通部鐵道局組織法,運務管理
行政/交通部/組織目,交通部鐵道局組織法,財務規劃
行政/交通部/組織目,交通部鐵道局組織法,鐵道安全管理
行政/交通部/組織目,交通部鐵道局組織法,災害防救
行政/交通部/組織目,交通部鐵道局組織法,鐵道文化資產
行政/交通部/組織目,交通部鐵道局組織法,路權管理
行政/交通部/組織目,交通部鐵道局組織法,土地開發
行政/交通部/組織目,交通部鐵道局組織法,交通部
行政/交通部/組織目,交通部鐵道局組織法,鐵道工程管理
行政/交通部/組織目,交通部鐵道局組織法,系統整合
行政/交通部/組織目,交通部鐵道局組織法,職業安全衛生
行政/交通部/組織目,交通部鐵道局組織法,技術規範
行政/交通部/組織目,交通部鐵道局組織法,鐵道產業發展
行政/交通部/組織目,交通部鐵道局組織法,基礎設施建設
行政/交通部/組織目,交通部運輸研究所組織條例,交通部運輸研究所
行政/交通部/組織目,交通部運輸研究所組織條例,運輸政策研究
行政/交通部/組織目,交通部運輸研究所組織條例,運輸系統規劃
行政/交通部/組織目,交通部運輸研究所組織條例,運輸工程設計
行政/交通部/組織目,交通部運輸研究所組織條例,運輸經營管理
行政/交通部/組織目,交通部運輸研究所組織條例,運輸安全研究
行政/交通部/組織目,交通部運輸研究所組織條例,運輸資料蒐集
行政/交通部/組織目,交通部運輸研究所組織條例,港灣技術研究
行政/交通部/組織目,交通部運輸研究所組織條例,交通研究發展
行政/交通部/組織目,交通部運輸研究所組織條例,運輸計畫評估
行政/交通部/組織目,交通部運輸研究所組織條例,運輸安全規劃
行政/交通部/組織目,交通部運輸研究所組織條例,研究中心設置
行政/交通部/組織目,交通部運輸研究所組織條例,公務人員管理
行政/交通部/組織目,交通部運輸研究所組織條例,機構組織條例
行政/交通部/組織目,交通部運輸研究所組織條例,行政院命令
行政/交通部/組織目,交通部運輸研究所組織條例,交通部組織法
行政/交通部/組織目,交通部運輸研究所組織條例,研究所設置
行政/交通部/組織目,交通部運輸研究所組織條例,運輸研究合作
行政/交通部/組織目,交通部運輸研究所組織條例,國內外運輸研究
行政/交通部/組織目,交通部運輸研究所組織條例,交通政策建議
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,交通部基隆港務局
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,港埠工程處
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,港灣疏浚工程
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,工程設計
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,工程發包
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,工程考核
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,組織條例
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,人事管理
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,會計管理
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,政風管理
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,交通事業人員
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,工務所
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,水電工程
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,測量業務
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,測量隊
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,公務人員任用法
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,交通事業人員任用條例
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,辦事細則
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,行政院命令
行政/交通部/組織目,交通部基隆港務局港埠工程處組織條例,基隆港務局組織
行政/交通部/捷運目,大眾捷運法,大眾捷運系統
行政/交通部/捷運目,大眾捷運法,都市運輸效能
行政/交通部/捷運目,大眾捷運法,公共福利
行政/交通部/捷運目,大眾捷運法,獨立專用路權
行政/交通部/捷運目,大眾捷運法,非完全獨立專用路權
行政/交通部/捷運目,大眾捷運法,交通部
行政/交通部/捷運目,大眾捷運法,地方主管機關
行政/交通部/捷運目,大眾捷運法,土地徵收
行政/交通部/捷運目,大眾捷運法,土地開發基金
行政/交通部/捷運目,大眾捷運法,大眾捷運系統安全
行政/交通部/捷運目,大眾捷運法,營運許可
行政/交通部/捷運目,大眾捷運法,責任保險
行政/交通部/捷運目,大眾捷運法,行車事故處理
行政/交通部/捷運目,大眾捷運法,禁建範圍
行政/交通部/捷運目,大眾捷運法,限建範圍
行政/交通部/捷運目,大眾捷運法,公共工程用地
行政/交通部/捷運目,大眾捷運法,違約金
行政/交通部/捷運目,大眾捷運法,罰鍰
行政/交通部/捷運目,大眾捷運法,行車安全管理
行政/交通部/捷運目,大眾捷運法,旅客權益保護
行政/交通部/捷運目,大眾捷運法,無障礙運輸服務
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,公營大眾捷運
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,企業化經營管理
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,大眾運輸服務
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,公共福利
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,政府投資
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,股東持股比例
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,董事會責任
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,交通運輸管理
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,公務員身分
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,公司人事規章
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,薪給退休撫卹
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,公司債發行
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,國外借貸
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,營繕工程管理
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,財物管理
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,招標比價議價
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,大眾捷運系統財產
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,政府所有產權
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,路網擴建延伸
行政/交通部/捷運目,公營大眾捷運股份有限公司設置管理條例,中央主管機關監督
行政/交通部/港務目,商港法,商港法
行政/交通部/港務目,商港法,交通及建設部
行政/交通部/港務目,商港法,航港局
行政/交通部/港務目,商港法,商港區域
行政/交通部/港務目,商港法,商港設施
行政/交通部/港務目,商港法,專業區
行政/交通部/港務目,商港法,商港管制區
行政/交通部/港務目,商港法,船席
行政/交通部/港務目,商港法,錨地
行政/交通部/港務目,商港法,危險物品
行政/交通部/港務目,商港法,船舶貨物裝卸承攬業
行政/交通部/港務目,商港法,船舶理貨業
行政/交通部/港務目,商港法,商港經營事業機構
行政/交通部/港務目,商港法,航港建設基金
行政/交通部/港務目,商港法,商港服務費
行政/交通部/港務目,商港法,港務警察機關
行政/交通部/港務目,商港法,港務消防機關
行政/交通部/港務目,商港法,災害防救業務計畫
行政/交通部/港務目,商港法,保全評估報告
行政/交通部/港務目,商港法,保全計畫
行政/交通部/郵政目,簡易人壽保險法,簡易人壽保險
行政/交通部/郵政目,簡易人壽保險法,中華郵政公司
行政/交通部/郵政目,簡易人壽保險法,交通部
行政/交通部/郵政目,簡易人壽保險法,金融監督管理委員會
行政/交通部/郵政目,簡易人壽保險法,保險人
行政/交通部/郵政目,簡易人壽保險法,要保人
行政/交通部/郵政目,簡易人壽保險法,被保險人
行政/交通部/郵政目,簡易人壽保險法,保險契約
行政/交通部/郵政目,簡易人壽保險法,保單價值準備金
行政/交通部/郵政目,簡易人壽保險法,保險費
行政/交通部/郵政目,簡易人壽保險法,健康保險
行政/交通部/郵政目,簡易人壽保險法,傷害保險
行政/交通部/郵政目,簡易人壽保險法,死亡保險
行政/交通部/郵政目,簡易人壽保險法,生存保險
行政/交通部/郵政目,簡易人壽保險法,生死合險
行政/交通部/郵政目,簡易人壽保險法,保險金額
行政/交通部/郵政目,簡易人壽保險法,受益人
行政/交通部/郵政目,簡易人壽保險法,保險事故
行政/交通部/郵政目,簡易人壽保險法,保險責任
行政/交通部/郵政目,簡易人壽保險法,保險法規
行政/交通部/郵政目,郵政法,郵政法
行政/交通部/郵政目,郵政法,郵政服務
行政/交通部/郵政目,郵政法,中華郵政公司
行政/交通部/郵政目,郵政法,交通部
行政/交通部/郵政目,郵政法,郵件遞送
行政/交通部/郵政目,郵政法,郵資
行政/交通部/郵政目,郵政法,郵票
行政/交通部/郵政目,郵政法,郵政核心資通系統
行政/交通部/郵政目,郵政法,遞送普及服務
行政/交通部/郵政目,郵政法,郵政資產
行政/交通部/郵政目,郵政法,郵政公用物
行政/交通部/郵政目,郵政法,郵政服務人員
行政/交通部/郵政目,郵政法,郵政認知證
行政/交通部/郵政目,郵政法,國際回信郵票券
行政/交通部/郵政目,郵政法,郵政法規
行政/交通部/郵政目,郵政法,郵件處理
行政/交通部/郵政目,郵政法,補償請求
行政/交通部/郵政目,郵政法,郵政安全
行政/交通部/郵政目,郵政法,郵政監管
行政/交通部/郵政目,郵政法,交通部主管
行政/交通部/郵政目,郵政儲金匯兌法,郵政儲金匯兌法
行政/交通部/郵政目,郵政儲金匯兌法,中華郵政公司
行政/交通部/郵政目,郵政儲金匯兌法,交通部
行政/交通部/郵政目,郵政儲金匯兌法,金融監督管理委員會
行政/交通部/郵政目,郵政儲金匯兌法,郵政儲金
行政/交通部/郵政目,郵政儲金匯兌法,郵政匯兌
行政/交通部/郵政目,郵政儲金匯兌法,存簿儲金
行政/交通部/郵政目,郵政儲金匯兌法,定期儲金
行政/交通部/郵政目,郵政儲金匯兌法,劃撥儲金
行政/交通部/郵政目,郵政儲金匯兌法,國內匯兌
行政/交通部/郵政目,郵政儲金匯兌法,國際匯兌
行政/交通部/郵政目,郵政儲金匯兌法,郵政禮券
行政/交通部/郵政目,郵政儲金匯兌法,內部控制及稽核制度
行政/交通部/郵政目,郵政儲金匯兌法,顧客資料保密
行政/交通部/郵政目,郵政儲金匯兌法,郵政儲金運用範圍
行政/交通部/郵政目,郵政儲金匯兌法,郵政儲金稅捐優惠
行政/交通部/郵政目,郵政儲金匯兌法,郵政匯票管理
行政/交通部/郵政目,郵政儲金匯兌法,罰鍰處罰
行政/交通部/郵政目,郵政儲金匯兌法,監督管理辦法
行政/交通部/郵政目,郵政儲金匯兌法,外匯業務管理
行政/交通部/郵政目,郵政儲金匯兌法,金融法規遵守
行政/交通部/航空目,國際機場園區發展條例,國際機場園區發展條例
行政/交通部/航空目,國際機場園區發展條例,交通部
行政/交通部/航空目,國際機場園區發展條例,機場專用區
行政/交通部/航空目,國際機場園區發展條例,國際機場園區
行政/交通部/航空目,國際機場園區發展條例,航空城
行政/交通部/航空目,國際機場園區發展條例,國營國際機場園區股份有限公司
行政/交通部/航空目,國際機場園區發展條例,園區綱要計畫
行政/交通部/航空目,國際機場園區發展條例,園區實施計畫
行政/交通部/航空目,國際機場園區發展條例,自由貿易港區
行政/交通部/航空目,國際機場園區發展條例,土地使用變更
行政/交通部/航空目,國際機場園區發展條例,園區特定區計畫
行政/交通部/航空目,國際機場園區發展條例,公共設施建設費用
行政/交通部/航空目,國際機場園區發展條例,安全維護作業
行政/交通部/航空目,國際機場園區發展條例,航空噪音防制
行政/交通部/航空目,國際機場園區發展條例,災害防救業務計畫
行政/交通部/航空目,國際機場園區發展條例,自由港區事業
行政/交通部/航空目,國際機場園區發展條例,原住民就業
行政/交通部/航空目,國際機場園區發展條例,外國人士簽證申請
行政/交通部/航空目,國際機場園區發展條例,營利事業所得稅減免
行政/交通部/航空目,國際機場園區發展條例,區域計畫
行政/交通部/航空目,國際機場園區發展條例,責任保險
行政/交通部/航政目,引水法,引水法
行政/交通部/航政目,引水法,引水人
行政/交通部/航政目,引水法,領航業務
行政/交通部/航政目,引水法,交通部
行政/交通部/航政目,引水法,航政主管機關
行政/交通部/航政目,引水法,強制引水
行政/交通部/航政目,引水法,自由引水
行政/交通部/航政目,引水法,引水區域
行政/交通部/航政目,引水法,引水費率
行政/交通部/航政目,引水法,執業證書
行政/交通部/航政目,引水法,學習引水人
行政/交通部/航政目,引水法,航行安全
行政/交通部/航政目,引水法,船長責任
行政/交通部/航政目,引水法,引水船
行政/交通部/航政目,引水法,招請引水人
行政/交通部/航政目,引水法,領航業務監督
行政/交通部/航政目,引水法,引水人違規處罰
行政/交通部/航政目,引水法,船舶安全管理
行政/交通部/航政目,引水法,海事法規
行政/交通部/航政目,引水法,航海法規
行政/交通部/航政目,航業法,航業法
行政/交通部/航政目,航業法,交通部
行政/交通部/航政目,航業法,航政機關
行政/交通部/航政目,航業法,船舶運送業
行政/交通部/航政目,航業法,船務代理業
行政/交通部/航政目,航業法,海運承攬運送業
行政/交通部/航政目,航業法,貨櫃集散站經營業
行政/交通部/航政目,航業法,許可證
行政/交通部/航政目,航業法,航線登記
行政/交通部/航政目,航業法,運價表備查
行政/交通部/航政目,航業法,營運人責任保險
行政/交通部/航政目,航業法,旅客傷害保險
行政/交通部/航政目,航業法,私人武裝保全人員
行政/交通部/航政目,航業法,國際聯營組織
行政/交通部/航政目,航業法,國際航運協議
行政/交通部/航政目,航業法,海運安全
行政/交通部/航政目,航業法,航運秩序
行政/交通部/航政目,航業法,違規處罰
行政/交通部/航政目,航業法,許可廢止
行政/交通部/航政目,航業法,航業發展
行政/交通部/航政目,船舶登記法,船舶登記
行政/交通部/航政目,船舶登記法,船籍港
行政/交通部/航政目,船舶登記法,航政機關
行政/交通部/航政目,船舶登記法,所有權登記
行政/交通部/航政目,船舶登記法,抵押權登記
行政/交通部/航政目,船舶登記法,租賃權登記
行政/交通部/航政目,船舶登記法,登記申請
行政/交通部/航政目,船舶登記法,登記費用
行政/交通部/航政目,船舶登記法,船舶登記證書
行政/交通部/航政目,船舶登記法,暫時登記
行政/交通部/航政目,船舶登記法,附記登記
行政/交通部/航政目,船舶登記法,變更登記
行政/交通部/航政目,船舶登記法,註銷登記
行政/交通部/航政目,船舶登記法,船舶所有人
行政/交通部/航政目,船舶登記法,船舶經理人
行政/交通部/航政目,船舶登記法,建造中船舶
行政/交通部/航政目,船舶登記法,船舶國籍
行政/交通部/航政目,船舶登記法,登記權利人
行政/交通部/航政目,船舶登記法,登記義務人
行政/交通部/航政目,船舶登記法,行政訴訟
行政/交通部/航政目,海商法,海商法
行政/交通部/航政目,海商法,船舶所有權
行政/交通部/航政目,海商法,船長責任
行政/交通部/航政目,海商法,海事優先權
行政/交通部/航政目,海商法,船舶抵押權
行政/交通部/航政目,海商法,貨物運送契約
行政/交通部/航政目,海商法,載貨證券
行政/交通部/航政目,海商法,運送人責任
行政/交通部/航政目,海商法,共同海損
行政/交通部/航政目,海商法,海上保險
行政/交通部/航政目,海商法,保險標的物
行政/交通部/航政目,海商法,委付權利
行政/交通部/航政目,海商法,碰撞責任
行政/交通部/航政目,海商法,救助報酬
行政/交通部/航政目,海商法,船舶登記
行政/交通部/航政目,海商法,航行安全
行政/交通部/航政目,海商法,貨物損害賠償
行政/交通部/航政目,海商法,運費計算
行政/交通部/航政目,海商法,船舶管理
行政/交通部/航政目,海商法,海事爭議處理
行政/交通部/航政目,航路標識條例,航路標識
行政/交通部/航政目,航路標識條例,船舶航行安全
行政/交通部/航政目,航路標識條例,交通部
行政/交通部/航政目,航路標識條例,航政機關
行政/交通部/航政目,航路標識條例,水域
行政/交通部/航政目,航路標識條例,海洋設施
行政/交通部/航政目,航路標識條例,航船布告
行政/交通部/航政目,航路標識條例,航路標識服務費
行政/交通部/航政目,航路標識條例,航行安全區
行政/交通部/航政目,航路標識條例,國際組織建議規範
行政/交通部/航政目,航路標識條例,商港
行政/交通部/航政目,航路標識條例,工業專用港
行政/交通部/航政目,航路標識條例,公民營機構
行政/交通部/航政目,航路標識條例,碼頭設施
行政/交通部/航政目,航路標識條例,船舶所有人
行政/交通部/航政目,航路標識條例,航行違規罰鍰
行政/交通部/航政目,航路標識條例,航路標識維護管理
行政/交通部/航政目,航路標識條例,海事安全管理
行政/交通部/航政目,航路標識條例,交通法規
行政/交通部/航政目,航路標識條例,海洋事務管理
行政/交通部/航政目,船舶法,船舶安全
行政/交通部/航政目,船舶法,航行安全
行政/交通部/航政目,船舶法,船舶登記
行政/交通部/航政目,船舶法,船籍港
行政/交通部/航政目,船舶法,國籍證書
行政/交通部/航政目,船舶法,臨時國籍證書
行政/交通部/航政目,船舶法,船舶檢查
行政/交通部/航政目,船舶法,特別檢查
行政/交通部/航政目,船舶法,定期檢查
行政/交通部/航政目,船舶法,臨時檢查
行政/交通部/航政目,船舶法,驗船機構
行政/交通部/航政目,船舶法,船舶噸位
行政/交通部/航政目,船舶法,載重線
行政/交通部/航政目,船舶法,客船安全證書
行政/交通部/航政目,船舶法,貨船搭客證書
行政/交通部/航政目,船舶法,遊艇證書
行政/交通部/航政目,船舶法,小船執照
行政/交通部/航政目,船舶法,安全營運
行政/交通部/航政目,船舶法,防止污染
行政/交通部/航政目,船舶法,海事評議
行政/交通部/航政目,船舶法,海難事故調查
行政/交通部/航政目,船員法,船員法
行政/交通部/航政目,船員法,船員權益
行政/交通部/航政目,船員法,航行安全
行政/交通部/航政目,船員法,海事訓練
行政/交通部/航政目,船員法,僱傭契約
行政/交通部/航政目,船員法,船員資格
行政/交通部/航政目,船員法,適任證書
行政/交通部/航政目,船員法,體格檢查
行政/交通部/航政目,船員法,船員服務手冊
行政/交通部/航政目,船員法,薪津計算
行政/交通部/航政目,船員法,工作年資
行政/交通部/航政目,船員法,退休金制度
行政/交通部/航政目,船員法,勞工保險
行政/交通部/航政目,船員法,全民健康保險
行政/交通部/航政目,船員法,船長責任
行政/交通部/航政目,船員法,航行事故處理
行政/交通部/航政目,船員法,海事報告
行政/交通部/航政目,船員法,遊艇駕駛
行政/交通部/航政目,船員法,動力小船駕駛
行政/交通部/航政目,船員法,駕駛執照
行政/交通部/航政目,自由貿易港區設置管理條例,自由貿易港區
行政/交通部/航政目,自由貿易港區設置管理條例,全球運籌管理
行政/交通部/航政目,自由貿易港區設置管理條例,貿易自由化
行政/交通部/航政目,自由貿易港區設置管理條例,國際化
行政/交通部/航政目,自由貿易港區設置管理條例,競爭力
行政/交通部/航政目,自由貿易港區設置管理條例,經濟發展
行政/交通部/航政目,自由貿易港區設置管理條例,自由港區事業
行政/交通部/航政目,自由貿易港區設置管理條例,貨物控管
行政/交通部/航政目,自由貿易港區設置管理條例,電腦連線通關
行政/交通部/航政目,自由貿易港區設置管理條例,帳務處理
行政/交通部/航政目,自由貿易港區設置管理條例,稅捐減免
行政/交通部/航政目,自由貿易港區設置管理條例,國際金融業務
行政/交通部/航政目,自由貿易港區設置管理條例,外籍商務人士
行政/交通部/航政目,自由貿易港區設置管理條例,入境許可
行政/交通部/航政目,自由貿易港區設置管理條例,環境保護
行政/交通部/航政目,自由貿易港區設置管理條例,資訊化發展
行政/交通部/航政目,自由貿易港區設置管理條例,海關業務
行政/交通部/航政目,自由貿易港區設置管理條例,稅費徵免
行政/交通部/航政目,自由貿易港區設置管理條例,經營許可
行政/交通部/航政目,自由貿易港區設置管理條例,管理機關
行政/行政院公共工程委員會/通用目,技師法,技師法
行政/行政院公共工程委員會/通用目,技師法,公共安全
行政/行政院公共工程委員會/通用目,技師法,公共利益
行政/行政院公共工程委員會/通用目,技師法,專業技師制度
行政/行政院公共工程委員會/通用目,技師法,技術服務品質
行政/行政院公共工程委員會/通用目,技師法,技師考試
行政/行政院公共工程委員會/通用目,技師法,技師證書
行政/行政院公共工程委員會/通用目,技師法,執業執照
行政/行政院公共工程委員會/通用目,技師法,技師資料庫
行政/行政院公共工程委員會/通用目,技師法,業務登記簿
行政/行政院公共工程委員會/通用目,技師法,技師公會
行政/行政院公共工程委員會/通用目,技師法,懲戒委員會
行政/行政院公共工程委員會/通用目,技師法,違反行為處罰
行政/行政院公共工程委員會/通用目,技師法,獎勵制度
行政/行政院公共工程委員會/通用目,技師法,執業範圍
行政/行政院公共工程委員會/通用目,技師法,簽證規則
行政/行政院公共工程委員會/通用目,技師法,業務查核
行政/行政院公共工程委員會/通用目,技師法,專業訓練
行政/行政院公共工程委員會/通用目,技師法,技師倫理規範
行政/行政院公共工程委員會/通用目,技師法,執業圖記
行政/行政院公共工程委員會/通用目,技師法,技師停業處分
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,工程技術顧問公司
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,主管機關
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,行政院公共工程委員會
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,登記證
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,執業技師
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,營業範圍
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,許可申請
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,公司設立
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,變更登記
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,專業責任保險
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,年度業務報告
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,檢查稽核
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,罰鍰處分
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,停業處分
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,登記證註銷
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,全國商業同業公會
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,地方同業公會
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,研究發展經費
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,人才培育經費
行政/行政院公共工程委員會/通用目,工程技術顧問公司管理條例,技師法
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,行政院公共工程委員會
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,公共工程規劃
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,審議協調督導
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,中央政府公共工程
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,企劃處
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,技術處
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,工程管理處
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,秘書處
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,公共工程政策
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,工程顧問公司監督
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,公共工程採購制度
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,工程管理制度
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,公共工程資訊體系
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,主任委員
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,委員會議
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,人事管理
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,會計管理
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,聘用專業人員
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,顧問或諮詢委員
行政/行政院公共工程委員會/組織目,行政院公共工程委員會組織條例,委員會設置
行政/教育部/技術及職業教育目,技術及職業教育法,技術及職業教育
行政/教育部/技術及職業教育目,技術及職業教育法,職業試探教育
行政/教育部/技術及職業教育目,技術及職業教育法,職業準備教育
行政/教育部/技術及職業教育目,技術及職業教育法,職業繼續教育
行政/教育部/技術及職業教育目,技術及職業教育法,技職校院
行政/教育部/技術及職業教育目,技術及職業教育法,技專校院
行政/教育部/技術及職業教育目,技術及職業教育法,職業訓練機構
行政/教育部/技術及職業教育目,技術及職業教育法,宏觀技職教育政策綱領
行政/教育部/技術及職業教育目,技術及職業教育法,產業人才需求調查
行政/教育部/技術及職業教育目,技術及職業教育法,職能基準
行政/教育部/技術及職業教育目,技術及職業教育法,實習課程
行政/教育部/技術及職業教育目,技術及職業教育法,校外實習
行政/教育部/技術及職業教育目,技術及職業教育法,職業試探教育諮詢會
行政/教育部/技術及職業教育目,技術及職業教育法,業界專家
行政/教育部/技術及職業教育目,技術及職業教育法,技藝競賽
行政/教育部/技術及職業教育目,技術及職業教育法,相關證照
行政/教育部/技術及職業教育目,技術及職業教育法,職場教育訓練
行政/教育部/技術及職業教育目,技術及職業教育法,師資職前教育
行政/教育部/技術及職業教育目,技術及職業教育法,業界實務工作經驗
行政/教育部/技術及職業教育目,技術及職業教育法,教師研習或研究
行政/教育部/技術及職業教育目,專科學校法,專科學校
行政/教育部/技術及職業教育目,專科學校法,教育部
行政/教育部/技術及職業教育目,專科學校法,專門技術及職業教育
行政/教育部/技術及職業教育目,專科學校法,副學士學位
行政/教育部/技術及職業教育目,專科學校法,學校設立
行政/教育部/技術及職業教育目,專科學校法,停辦
行政/教育部/技術及職業教育目,專科學校法,校長任期
行政/教育部/技術及職業教育目,專科學校法,教師評鑑
行政/教育部/技術及職業教育目,專科學校法,學生入學資格
行政/教育部/技術及職業教育目,專科學校法,招生方式
行政/教育部/技術及職業教育目,專科學校法,轉學
行政/教育部/技術及職業教育目,專科學校法,修業期限
行政/教育部/技術及職業教育目,專科學校法,畢業條件
行政/教育部/技術及職業教育目,專科學校法,產學合作
行政/教育部/技術及職業教育目,專科學校法,推廣教育
行政/教育部/技術及職業教育目,專科學校法,學則
行政/教育部/技術及職業教育目,專科學校法,獎懲規定
行政/教育部/技術及職業教育目,專科學校法,學生代表
行政/教育部/技術及職業教育目,專科學校法,學生自治組織
行政/教育部/技術及職業教育目,專科學校法,學生權益保障
行政/教育部/高等教育目,國立大學校院校務基金設置條例,國立大學校院
行政/教育部/高等教育目,國立大學校院校務基金設置條例,校務基金
行政/教育部/高等教育目,國立大學校院校務基金設置條例,高等教育發展
行政/教育部/高等教育目,國立大學校院校務基金設置條例,教育品質
行政/教育部/高等教育目,國立大學校院校務基金設置條例,教育績效
行政/教育部/高等教育目,國立大學校院校務基金設置條例,財務運作
行政/教育部/高等教育目,國立大學校院校務基金設置條例,預算法
